name,review,rating
Philips Avent Express Microwave Sterilizer,"I'm not freaked out about germs. What I found was that the number of bottles and pump parts I was using each day was taking over the dishwasher completely. This is fast and easy, and I like that it provides a place to store items when traveling to the relatives for a weekend. I'm surprised that the box and manual didn't list all the parts that came in the box. Took me a while to figure out what all the bonus items were.",4
Philips Avent Express Microwave Sterilizer,This is a great sterilizer and is so easy to use.  It can also double as a place to store your bottles.  I and my baby hated the bottles that come with it though.  They leak and are awkward to hold.,5
Philips Avent Express Microwave Sterilizer,"I had an electric steraliser (which died) before buying this one.  I wish I had had this steraliser all along.  It's so easy to load up, everything fits snuggly and has it's place (I had trouble with bottles falling over in my electric steraliser), and extremely easy to wash and keep clean (the electric steraliser was a pain to clean - especially the element).As we use Avent bottles - 4 fit perfectly and are steralised in 8 minutes (our microwave isn't very powerful).  From the instructions it looks like other bottles fit easily as well.I use this daily and haven't had a problem with it - easy to use, easy to secure the lid and I use it for my bottles and dummies.Recommended if you are using bottles and especially the Avent brand.",5
Philips Avent Express Microwave Sterilizer,I got this for my first child because like every new Mom I wanted things to be sterile. I loved the easyness of use. This way I also had the bottles and their nipples all in one spot rather than flying around in my dishwasher which also uses unneccesary water if used every day only because of the bottles. Overall I thought this sterilizer is very helpful and I will use it again for my next babies fist months.,4
Philips Avent Express Microwave Sterilizer,"I received the Express Microwave Steam Sterilizer as a baby shower present and I plan on giving it to any friend expecting in the future.  This product makes sterilizing bottles, nipples, breast pumps, and pacifiers easy.  I can't imagine making bottles without it, within 6 minutes everything is ready for bottle making.The sterilizer fits four bottles, including the nipple, cap and ring at one time.  After four minutes in the microwave(depending on the microwave, you mat have to leave it in for a longer period of time depending on the wattage of your microwave) and 2 minutes cooling off the bottles are ready to be filled.This is a definite recommendation, this product makes bottle making easier...after all being a new mom we need all the help we can get.",5
Philips Avent Express Microwave Sterilizer,"Being a first time Mom, you get blasted with all these lists of things that you ""need.""  I didn't know what I really needed and didn't need.  At first, I thought this sterilizer was a waste of money.  However, after having the baby, I was unable breastfeed- couldn't get my baby to ""latch on""-but wanted her to have breastmilk.  I pumped exclusively for the frist 6 weeks.  This sterilizer saved my life.  I used the Avent adapter for the Medela electric breast pump and was going through two bottles every 2-3 hours.  One would store the milk in the fridge and the other would get sterilized for the next round. I loved the fact that this is so quick, you can do it even in your sleep!  It also comes with 4 of the bigger 9 ounce AVENT bottles so you are really getting your money's worth.  Now, that I am not pumping, I still use it to sterilize bottles, pacifiers, and her plastic rings and keys that she LOVES to suck on.  Good luck!!",5
Philips Avent Express Microwave Sterilizer,"This is a fantastic gadget. It can be used with most types of bottles, pacifiers, teething, breast pumps.Like other reviewers we do have a dishwasher and that probably would suffice for sterilizing or at least getting clean enough. The microwave sterlizer saves us waiting 50 plus minutes for our dishwasher to run, it has meant that we don't have to run half empty loads just to get half a dozen clean bottles. Clearly far more energy efficient to nuke the sterilizer for 2 minutes than to use water/detergent/electricity to run the dishwasher.We hand wash our bottles, breast pump etc then load up the steriliser.Incidentally our arrived with two 9oz bottles inside the box, making it a little better value than we anticipated.",5
Philips Avent Express Microwave Sterilizer,"What an ease it finally is to sterilize everything...And I mean everything!  I am a breastfeeding mom and pumping.  I put all of my pumping supplies into this sterilizer as well as the Avent bottles.  It is great for Medela's tubing without worrying if boiled water is too hot to melt them.  I simply wash the bottles by hand by flipping over the large container as my wash basin, place them in the sterilizer bin, pour water, set in microwave, and it is done!  What parent couldn't live with out it?",5
Philips Avent Express Microwave Sterilizer,"I breastfed my baby and some times you just gotta pump to get out of the house.  This made it so easy to clean up after you pump!  Just wash out the pump, add some water to the sterilizer and toss it in the microwave for four minutes.  It was a breeze and if you are low on bottles it makes getting some clean and sterilized so fast!!  If you are breastfeeding and using the occasional bottle, I seriously don't know what you'd do without it!",5
Philips Avent Express Microwave Sterilizer,"I got this sterilizer after the birth of my daughter and trying to wash all my avent bottles and nipples.  I don't know about everyone else, but I only run my dishwasher at most every other day, and I didn't have enough bottles to last that long when she was eating every couple of hours.  Plus, I find that in the dishwasher little bits of food and guck get stuck in them, especially the nipples.  The sterilizer works great, simply, and fast! You, obviously need to at least rinse the bottles and nipples before putting them in.  I washed all my bottles with soap before putting them in the sterilizer just in case.Also, now that my daughter has moved on to sippy cups, I use the sterilizer to clean those annoying spill proof valves that are impossible to get clean and aren't supposed to go in the dishwasher.I did use it occaisionally for my breast pump parts as well and it worked great for them, I just didn't get to breast feed for very long :(It saves time, energy and water! A great product!!",5
Philips Avent Express Microwave Sterilizer,"This item is very fast and somewhat convenient to use. We are first time parents and are trying to keep everything (Bottles etc..) sterile as possible. Yes, everytime we have used the the Sterileizer it has condensation left in the top lid and it is sometimes a little hard to open up. Overall, it is just simply faster and seems to get the bottles very sterile. We have used this product approx. 2 weeks. I would reccommend this product for other parents.",4
Philips Avent Express Microwave Sterilizer,"I would recommend this steamer for anyone who plans on using bottles, breast pump and or pacifiers.  Since I was nursing i didn't buy a lot of bottles and hated to run the dishwasher for 3 or 4 bottles.  But when you need them, you need them and this steamer was awesome.  Just load the bottles, etc and water and zap in the microwave and in a matter of 5 minutes or so they're ready to go.  I would list this as a must have and have recommended it to a couple of friends who have tried it and feel the same way!",5
Philips Avent Express Microwave Sterilizer,"I don't have a dishwasher, so this saves me the hassle of having to boil water and sterilizing.  It says that everything inside will remain sterilized as long as you keep the lid on.  But then how will it all get dried?  That's the only down side.  You're suppose to take out the water after 2 minutes, but you have to leave the lid off or else the water won't evaporate.  When you boil water to sterilize, the water inside the bottles evaporate much more quickly.  This uses steam, so condensation is still left inside the bottles.  Just so you know.  Don't get me wrong, I like it a lot and it saves me time, I use it to sterilize my bottles and pump parts every night.  Just wished it allowed the water to evaporate more quickly.",4
Philips Avent Express Microwave Sterilizer,"This sterilizer is VERY simple to use.  You just pour in the amount of water according to your microwave wattage for the amount of time.  Recommended over the more expensive, non-microwave models.",5
Philips Avent Express Microwave Sterilizer,"This is a great product, if you need it.  I have a now 3 year old and twin 4 month olds.  I have only used the sterilizer about 15 times.  I bought it when I bought the Avent Isis Pump when my first child was about 6 months.  I needed the manual pump to take on vacation with me (smaller, takes up less room in the suitcase).  I never took the sterlizer out of my home, it is portable, but it is bigger than ""travel sized"".  I only used it when I sterilized the pump and once to sterilize the old bottles for the new babies.  My dishwasher (which I use everyday) and a dishwasher basket ($2 or less) work better than a $30 sterilizer.  When my twins were born 6 weeks premature, I used the electric Avent sterlizer at the hospital for the pump pieces (they provided one while the babies were in NICU). Now I just throw everything in the dishwasher baskets and turn on the dishwasher.Overall I liked the product, but I really didn't need it.",4
Philips Avent Express Microwave Sterilizer,"Washing bottles has never been easier!  This has been an easy way to clean bottles in a matter of minutes versus waiting for the dishwasher or hand washing them- so easy my husband helps all the time!  This item is also great for traveling and you can even sterilize other itmes as pacifiers, plastic spoons etc.  Just becareful when you open the unit not to burn yourself with the hot water.  Another helpful tip- when drying the bottles, cloth diaper rags work great.",4
Philips Avent Express Microwave Sterilizer,This is great for sterilizing the bottles. It's so nice to not have to boil water and hope that we're not melting the bottles.  You only need to microwave them for four minutes and then cool for two minutes before opening the lid.  I should let you know that it is extremely hot (and steamy) so you will need to be careful using it.,5
Philips Avent Express Microwave Sterilizer,"We initially bought this sterilizer for use with our first child born in 2005. I loved it then, but I'm even more impressed with some updated details in the version we just bought for our second child. Before, putting on and removing the lid used to be a bit awkward. Now, easy-to-use latches have made doing both completely hassle-free. The inner steam tray also has more slots and spots that make arranging items easier. The older version was very similar but did not have specialized ""compartments"" to such an extent. All in all, it remains an extremely easy product to use because if I had to sit there sterilizing by boiling water and whatnot, it surely would not get done. That the sterilizer comes with bottles is pure bonus. I'd buy the steamer alone.",5
Philips Avent Express Microwave Sterilizer,In 4 minutes I can sterilize 4 9-ounce Avent bottles (plus caps). I can fit 6 4-ounce bottles in it. I have also sterilized Medela pump parts. Really does a good job!,4
Philips Avent Express Microwave Sterilizer,"The Avent microwavable bottle sterilizer was absolutely a life saver!  My son is almost 9 months old and I am still using this product.  Since I would wash the bottles no matter what, I feel like why not just stick them in the sterilizer and put them in the microwave for 4 minutes.  It is just one extra step that takes only 4 minutes and I am guaranteed a sterile bottle! I plan to use the sterilizer as long as my son is taking a bottle, but I also use the Avent sippy cups so I might just continue to use it for those too!",5
Philips Avent Express Microwave Sterilizer,"After figuring out that I was going to pump and bottle feed, my husband went out and found this. It has been great! We sterilize not only the bottles, but pacifiers and my pumping equipment. I think that we will probably use it for some plastic toys as well, when the time comes. Within minutes the bottles cool off, which is great if they are needed as soon as possible.This would make an awesome shower gift!",5
Philips Avent Express Microwave Sterilizer,"I love this sterilizer.  I wash bottles, nipples, pacifiers, and breatpump items, then put them in the sterilizer, along with 7 ounces of water and then in the microwave for 4 minutes.  Everything is sterilized and I can leave it all in there until I need it or I put it on the drying rack. But there's no sense in stirring a boiling pot of water for the same protection.  Who needs that at 4 am?! Get some sleep while you can!  I see no drawbacks whatsoever with this item.",5
Philips Avent Express Microwave Sterilizer,"This is one of the most helpful gagets yet!  Fast, quick and easy!",5
Philips Avent Express Microwave Sterilizer,"This is one of the best baby products that I own! I actually sterilize my Medela breast pump parts in it every day! It is fast and easy. I can't imagine boiling water every day to sterilize my bottles and pump parts. Now, Medela says that you shouldn't use this for their products but I have never had any trouble and I have used it with both my children.",2
Philips Avent Express Microwave Sterilizer,I'd only add that the best way to deal with the condensation inside the bottles and nipples is to use a paper towel (not a bacteria-laden dish towel).,5
Philips Avent Express Microwave Sterilizer,"This is a great product and I highly recommend it.  The best sterilizing option since I don't have enough dishes to bother using the dishwasher more than once every two days.  Even if you just want to clean one pacifier, it uses less water and energy than boiling on the stove and it's quicker too.  It saves my skin from hand washing in scorching hot water  (but I still give things a quick rince in warm soapy water before tossing them in the sterilizer).  It is a lifesaver when pumping and bottle feeding.The only drawback is the space that it takes up - it is about 12 inches in diameter and 6 inhes tall.  But I use mine so much, I just keep it in the microwave when I'm not using it!",5
Philips Avent Express Microwave Sterilizer,This sterilizer is great...not too big but definitely not too small. It holds (4) 4 oz. bottles or (4) 9 oz. bottles. Not to mention there are great little grooves so that you know everything is in there the right way. It is also great for the Isis breast pump parts. I used it daily while my baby was nursing and even now that she is 7 months old. We had a pretty bad case of thrush which the Dr. said was most likely coming from the pumped bottles I was doing for her. The dishwasher was not cutting it obviously when it came to sterilizing for my baby. We bought this steam sterilizer and within a matter of 2-3 days the thrush was completely gone and never came back. I highly recommend it. Although I don't find it completely necessary for it to include the (2) 9 oz. bottles with it...seeing as if you are using this you most likely already have bottles. GREAT STERILIZER!!!!,5
Philips Avent Express Microwave Sterilizer,"I got this item off my registery.I loved them because i was breastfeeding and wanted the wide nipple for little confusion to my daughter. She loved the bottles and didn't have spit up problems or reflux, thank goodness. My daughter is off bottles now but for the year i used bottles, i only used the Avent and the Playtex diposables. I love both and would use them again with my next baby to be!",5
Philips Avent Express Microwave Sterilizer,"Wash 4 bottles, place them in the provided tub and 4 minutes later you have sterile bottles you can use( and store ) for the next 4 feedings. Very convenient.",5
Philips Avent Express Microwave Sterilizer,LOVE this sterilizer and use it all the time. A little tricky to get them to all fit but I've got it down to a science! Even fits the 9oz bottles if you place them strategically :),5
Philips Avent Express Microwave Sterilizer,I did not register for this but bought it after my son was born. I was sick of boiling water or waiting for a full load to run the dishwasher. I found that when I used the dishwasher bottles and nipples turned colors depending on the food that we ate that week. (red when we ate pasta). This is a great thing to have and we still use it a few times a week and my son is 10 wks old.,5
Philips Avent Express Microwave Sterilizer,"We thought it would be a great time saver.  Turns out most of the products we were going to use in it (i.e. Medela bottles and pump accessories, feeding bottles and nipples, etc.) specifically say, &quot;Do not place in a microwave steamer&quot;.  Save your money and use a 3 or 4qt pan you already have and boil the items for 5 to 20 minutes.",1
Philips Avent Express Microwave Sterilizer,"Very easy to use, but don't feel that it is a must have.  All baby's need to develop their immune system and therefore I feel a good hot water and soap cleaning does the trick.  Have only used the sterilizer once, my baby is now 4 months - hasn't been sick yet.",3
Philips Avent Express Microwave Sterilizer,"This is a great product.  We use the Avent Bottles &amp; Avent Isis Breast Pump and they are made to fit into this sterilizer.  However, it works just as well on other stuff.  (You don't have to use their configurations to get good results.)  It's so much easier than boiling.  You just pop it in the microwave for 5 minutes and everything is sterilized.  We love it.",5
Philips Avent Express Microwave Sterilizer,"My almost 4 month old son is VERY small (24th percentile!) so the doctor recomended me buying a sterelizer, in other cases careful scrubing and just putting the bottles in the dishwasher would do, and it can save you some trouble. but for those people who need or really want a sterelizer, this ones great. Its much less expensive than the other sterelizers that take over all your counter space! It cleans my bottles very well, and I use mostly avent by the way. It can also sterelize my 2 1/2 year olds ""magic cups"" after he gets over a virus or if he had milk (another product by avent). It is fairly simple to use and much less stressful than boiling water, in my opinion. It also comes with 4 bottles, although my house is a bottle factory as it is! This sterelizer can also be used as a drying rack if needed. I love this sterelizer and it has kept my small son very healthy, happy and playful!",5
Philips Avent Express Microwave Sterilizer,"I had thought I would exclusively breastfeed, but that didn't happen. I started using the gerber and medela bottles, but my baby was very gassy. I switched to Dr. Brown's. LOVE THEM..But then suddenly, I was overwhelmed by all the bottles I had to clean and sterilize.. Since I was afraid I would leave items boiling on the stove, I got the Express Microwave Sterilizer.. Once I figured out how to make the bottles attach to the little tags, it was a breeze!!  It is a little annoying that I have to throw my plastic and metal caps into the dishwasher and that the pacifiers only go for 1/2 the time that the bottles do. But otherwise..GREAT PRODUCT!!!",5
Philips Avent Express Microwave Sterilizer,"I bought this product thinking it would be a very good purchase with the bottles included, but I soon came to realise that the avent bottles leak b/c the top doesn't seal properly.  This happens with all 4 bottles and is very disappointing since I thought Avent was a good product recommended by mother's worldwide.  The sterilizer has been the best part of this purchase as it definitely comes in handy when you don't have a full load in the dishwasher and you want a clean bottle in a matter of minutes.  I wouldn't recommend the bottle especially with being a first time mom - it just adds to the stress and lets face it, who needs more stress with a newborn!!",1
Philips Avent Express Microwave Sterilizer,i love this product because it makes my life so much easier. it saves so much time. all i do is wash the bottles put in the sterilizer and 4 minutes later is done. i would recomend this product.,5
Philips Avent Express Microwave Sterilizer,"BE CAREFUL! Sometimes when you are lifting the steamer out of the microwave the top will separate from the bottom and steam will escape and burn your fingers.  Other than that this is an AWESOME sterilizer, very quick and convenient.  I wash my bottles, forego the dish drainer and put them right in this.  When it's full I just add the water and throw it in the microwave and in 7 minutes the bottles are done. Great for pacifiers as well. I don't know if there is a taller model, but it would be nice to be able to stand up 8 oz bottles to sterilze as well.  Riht now I just lay them down in this one, I assume that's ok???  Very quick and easy to use.",3
Philips Avent Express Microwave Sterilizer,"We love this sterilizer! We put all our Avent Bottles to Sterilize, it did a very good job!  I don't trust the dishwasher, all the greasy dishes mix with baby bottles, NO WAY!!!",5
Philips Avent Express Microwave Sterilizer,"I bought this item and realized that my microwave was 1500 watts and it is for 500-1100 wattage microwaves.  I called and the rep told me i could use it with my wattage.  Dont do it, it burned up my microwave somehow.  Avent says this is not possible, but what  a cooincidence.",1
Philips Avent Express Microwave Sterilizer,"My mom bought this sterilizer for me with my first child and now 4 years later, about to give birth again, we purchased the same one again since it was so convenient.  Sterilizing isn't completely necessary, I know, but with this product it is SO EASY I see no reason not to.  I have several different brands of bottles and pacifiers and you can put them all in there.  My microwave is 900W (I found out by typing in the model number online) so it just takes 4 minutes.  We paid $30 at Target for it and I think it's worth it.  Much faster than a dishwasher, cheaper than a counter-top sterilizer and you still get everything sterilized with hardly any trouble at all.",5
Philips Avent Express Microwave Sterilizer,This sterlizer is so easy and convenient to use.  It takes only 5 mints and your bottles are sterlized.  And it does not take up much space.  Its one of the best shower gifts you can get anyone!!,5
Philips Avent Express Microwave Sterilizer,"Can't live without it! This item is so unbelievably easy to use. I recommend this item to any parent that wants to save time or use their time doing something else, which is everyone! 2 minutes and you're done.",5
Philips Avent Express Microwave Sterilizer,"True - it is not a big deal to boil water.  However, with all that there is going on in caring for a baby, it is easy to forget that the boiling water is going, or not be able to respond to the timer going off.... and soon you have warped your bottles, nipples or breast pump parts.With this, you have a few simple steps, and you are done. Best yet, if you forget this in the microwave, it only helps you by cooling the whole setup off.Another reviewer commented that this is more work than the dishwasher.  While this is true - it is a huge waste of energy to run a dishwasher that is not full.  Therefore, you are either going to waste energy, or have to wait until you have a full load.  For us, the latter was never an option.This tool has enough space to accommodate our bottles (from Playtex, not advent) and breast pump parts.Finally, with the ease of use, it is easy to overdo it and sterilize more than you have to.  For me, that is vastly preferable to under doing it while waiting for a dishwasher load, or due to the annoyance of boiling.",5
Philips Avent Express Microwave Sterilizer,"Things don't really have to be sterilized. Even the head nurse on our hospital tour told us that. (She said that the dishwasher was enough.) We tried this, but the condensation takes forever to dry, so we are going to use our dishwasher and get our money back.",3
Philips Avent Express Microwave Sterilizer,"This product is excellent! As a first time mom I wasn't sure how I was going to sterilize those bottles. A friend of mine said years ago when she had her kids she had to boil her bottles for 20 minutes. The first day I brought my son home I found myself tearing into the package to get to this sterilizer. It's so simple. You add 7 fluid ounces of water (use one of your bottles as a measuring guide), you put your bottles in it, and you slap it in the microwave for 4 minutes. You let it cool for 2 minutes and that's it!",5
Philips Avent Express Microwave Sterilizer,"We just love this sterilizer.  It is so easy to load up and the baby's bottles, nipples, etc. plus pacifiers are sterilized in under 5 minutes.  No muss no fuss!  I have recommended this product to friends.  You'll be glad you purchased it!  VR",5
Philips Avent Express Microwave Sterilizer,I agree with all of the reviews here.  I also use mine to sterilize my Medela Pump in Style breast pump parts too.  I tried this once on the stove and it was a pain compared to using the Avent Express Microwave Steam Sterilizer.,5
"Mam Mini Ulti Gem Size 1 Latex Value Pack, Multiple Colors","When I received these pacifiers, it was obvious that the packaging had been opened and resealed.  The silicone on the pacifiers was old and scuffed looking.  I didn't even consider using them or letting my baby put one in her mouth.  Also, although the listing says 'size 1', these pacifiers were for babies 6 months and up.  Complete waste of money!",1
"Mam Mini Ulti Gem Size 1 Latex Value Pack, Multiple Colors","I love these orthodontic pacifiers - they're the best.  And for convenience, it was so nice to be able to purchase them online, as they're difficult to find in some of our frequently-shopped stores.  But the fact that you can't request a color is pretty stupid.  Our baby is a boy, and we really have no interest in getting red, yellow, pink or purple pacifiers, but requesting specific colors is not allowed.  (We were sent 2 yellow and red packs, by the way.) It would be a customer-friendly choice to allow shoppers some individual preferences with these.",5
Philips Avent Electric Steam Sterilizer,"When I was pregnant with my first set of twins I felt that I could handle EVERYTHING. (i.e no exersaucer to babysit, not bouncers, no ridiculous toys, no uneeded baby products, and yeah, no sterelizer). Well my husband said we needed most of the stuff I said we didnt. But he let me be stuborn and didnt purchase the sterelizer. Well after 2 1/2 years of boiling bottles, pacifiers, teethers and all that other stuff, I was going crazy. Yet I still wouldnt admit it to my husband :). When the second set of twins were on the way, I was ready. I was going to buy baby wipes warmers, exersaucers, bouncers, swings, the aquarium crib soother and this sterelizer. Well this sterelizer is my hero (as well as my husband who forced me to get one!). It cleans about 6 bottles and all of the things that come with them. (actually it cleans 5 of the playtex airvent ones, but I use avent too). I did breast feed so it also cleans avent pumps (and my friend managed to get another kind in one!). My kids love pacifires so those are constantly in there, and so are all those teething rings. Let me just tell you that you can NOT put a dirty item in here, you still have to wash it a bit. This just makes sure its really clean, (my kids have maybe been sick 5-6 times, all four of them put together!) This sterelizer is great, and it uses very little water (I have a purifier so I use pure water). like another reviewer I HIGHLY RECOMEND TO UNPLUG IT WHEN NOT IN USE! I will say it again, after boiling bottles and sippy cups and pacifires and teethers all night, REGISTER FOR THIS! ITs a bit pricey but I can gaurentee that replacements for the bottles that you disintigrated while boiling and sleeping at the same time, and doctor visits and medicine for those odd illnesses due to unsanitary things that your child(ren) place in their mouth, will cost you more!*** P.S... IT MAKES A GREAT DRYING RACK TOO!",5
Philips Avent Electric Steam Sterilizer,"I didn't like the idea of running my breastpump in the dishwasher with dishes covered in food, even if it does say that the high temps will sterilize it.  I didn't even dream of boiling the parts of my breastpump, who has time for that?  I use this product everyday, sometimes twice a day.  It gives me the peace of mind that I am keeping as much bacteria as possible out of my expressed milk, which means it will be able to be stored as long as possible.  That's important, because pumping is not very fun, and we all like to do it as little as we have to.  Now, even if I just want to sterlize only my breastpump, I use just a little bit of water and it takes only 8 minutes!  Much less time than boiling or using the dishwasher.  One word of caution, this sterilizer will fit many bottles, and will fit the pump, but you cannot fit nine lids, rings, nipples, AND bottles and your breastpump.  If you just sterlize your pump and the nine bottles, it will fit along with a ring or two and maybe one nipple.  Or you can stack stuff on top of each other, but beware as it may topple out on you when you pull it out of the sterlizer.  I still gave the product 5 stars, because I find that its capacity usually fits my needs anyway (i am a breastfeeding stay-at-home mom that expresses breastmilk for evening feedings for my husband and short trips away from baby).",5
Philips Avent Electric Steam Sterilizer,"We love this sterilizer.  I never boiled bottles, but I couldn't imagine anything more time consuming.  This sterilizer is so fast!  I just washed &amp; rinsed her bottles and pacifiers, added the bottled water (we have well water at our house) and pushed start!  The best thing is how many bottles it holds.  We used the Playtex Ventair and I could fit 6 bottles and all their parts in this sterilizer.  I would run it every night before I went to bed and everything was ready to go the next morning!  What is even better, now that she is 10 mo. old (no longer need to sterilize everything), I use the racks to put her stuff into dry.  I highly recommend this sterilizer!",5
Philips Avent Electric Steam Sterilizer,"My friend gave me this sterilizer and I just love it.  I had not thought I would need it, but let me tell you, it is a very nice convenience.  It only takes 8 minutes to sterilize, much quicker than the dishwasher or boiling.  I'd highly recommend this product!",5
Philips Avent Electric Steam Sterilizer,Great product but you must buy a drain board for the bottles. Bottles don't dry and if left in steamer longer than an hour bottles may develop bacteria.,3
Philips Avent Electric Steam Sterilizer,I strongly recomend this product is very easy to use and does an excellent job sterlizing bottles.,5
Philips Avent Electric Steam Sterilizer,"I love the modern look it has.  Also, it is very easy to use and has lots of space to even clean toys.  It not only cleans your bottles but also organizes them and keeps the clean.  It is easy to use, and within 8 minutes the bottles, baby toys or any other thing you migth want to sterilize will be ready and clean.  This is a Must-have for new Moms!",5
Philips Avent Electric Steam Sterilizer,"This one is easy.  Put your stuff in, add a little water then push a button.  Truely a no brainer.  The only reason it didn't get 5 stars is that you do have to drain it after each use.  My freind didn't and something started growing in it.  Other than that, this is perfect.  If you take out the racks you can fit a ton in it at once.  You don't have to watch over anything-go ahead and take care of your baby while this one does all the work for you.  Put this time saver on you registry.",4
Philips Avent Electric Steam Sterilizer,"I absolutely love this product.  I can't imagine that I actually boiled bottles with my first child.  This product is a no-hassle product.  A matter of fact, it takes more time washing the bottles before I put them into the sterilizer than it does to sterilize them.",5
Philips Avent Electric Steam Sterilizer,"I got this gift at my baby shower.  It is great because when you are caring for a newborn, you tend to forget things, not to mention fall asleep.  Thanks to this timed sterilizer and automatic turn off switch, your bottles will never melt!",5
Philips Avent Electric Steam Sterilizer,"Easy to use when you read the directions,beats boiling water where you can accidently burns items, I had it for a year , love it, use it for when we go away, so I don't have to worrie about bringing to mant bottles, sterilize them &amp; binkys in 8 mins,and then shuts off automatically.also better than a dishwasher , uses less water.this was definitly a must have!",5
Philips Avent Electric Steam Sterilizer,"This makes bottle preparing soooooo much easier.  I use Playtex Vent-Aire bottles instead of Avent, and you can fit 7 of them in it at once.  Forget boiling!",5
Philips Avent Electric Steam Sterilizer,"This is a good product and very easy to use.  My only complaint is that the bottles come out really wet and it is a bit annoying, but I guess that is expected.  I put less water sometimes, but they still come out soaked.  Anyway, in general, it is something necessary and the automatic shut off is a big plus.",4
Philips Avent Electric Steam Sterilizer,"This sterilizer is so easy to use!  With our first child we boiled everything in a pan on the stove and often scorched something if we became distracted by a screaming baby.  But with this product, you just put in a little bit of water, load it with whatever you want to sterilize, push the button, and walk away.  More than just Avent products fit in this, including Medela breast pump parts.  So far we have not found anything that doesn't fit in this sterilizer.  We highly recommend this product - it is well worth the money!",5
Philips Avent Electric Steam Sterilizer,"I am primarily breastfeeding, but I thought this would be useful for sterilizing pump parts and the occasional bottles, etc..  I discovered Medela Microwave Steam Cleaning Bags instead, and this thing went in the closet.  I feel badly for the waste of money...but the bags are SO much easier!!!  And not space consuming.  Plus you can use them during travel, at the office, etc..  Much more cost efficient and useful!",1
Philips Avent Electric Steam Sterilizer,"When my first daughter was born, Avent did not make this sterilizer.  Now I use it every night to clean all the bottles plus pacifier and toys.  Once in a while I do see some black residue, but it is only carbon and my doctor assures me that it is not a big deal.  Just rinse it off.  It sure beats boiling a whole big pot of water every night!",5
Philips Avent Electric Steam Sterilizer,"I think some of the other reviewers have forgotten the golden rules here, you MUST READ INSTRUCTIONS. This unit is not to CLEAN bottles and such, it's a sterilizer only. As in the instructions, as I'm reading, and typing from in front of me here... &quot;BEFORE EACH USE - 1) Before sterilising, wash all items in mild soapy water and rinse.&quot; If after a while you're still getting a film, you need to rub neat salt on the bottles and nipples, it's a build up of milk fat.This product does EVERYTHING it states, and if cared for properly should last a long time, I purchased mine in September 1993, right 1993!!! And it works just fine to date after a long vacation in storage.",5
Philips Avent Electric Steam Sterilizer,"Now that I am going back to work, and my baby has to use the bottle, this sterilizer is great! Not only did I use it to sterilize my baby's bottles, nipples, pacifiers...but I also use this to for sterilizing parts of my breast pump. This is definitely better than the microwave sterilizer. It automatically shuts off when it's done, no need to worry once you switch in on. It's like having a separte dishwasher for your baby.",5
Philips Avent Electric Steam Sterilizer,"This has to have been one of my favourite purchases for baby - along with the Prince Lionheart Ultimate Wipes Warmer. My husband and I had some controversy going initially on whether this was worth the money or not, and even HE now admits that it is worth it's weight in gold in terms of convenience, ease of use and overall good value for money. We keep a dish of soapy water in the sink and dump all bottles and binkys in there, rinse them off and load them into the sterilizer. Within minutes they are done and if you don't open them for a few hours they can stay in the unit until you're ready for them. I know that many people say you don't strictly need to sterilize everytime but with this you can run it as often as you want, it's a godsend for breastpump parts and according to our pediatrician, sterilizing is better for baby for the first weeks when they are so susceptible to germs. I would advise anyone thinking on this purchase to GO FOR IT. I can fit my entire breastpump and up to 5 bottles in as well as pacifiers in one go. This has made my life so easy! It also has a warranty just by the way, so those who have complained it packed up within a year, you could have had it replaced free of charge!",5
Philips Avent Electric Steam Sterilizer,"I remember the days you would use a pot and hot water to sterilize your baby bottles.  Not anymore.  I received this as a gift from my babyshower.  One of the best gifts I could have received.  You add water, pack the sterilizer, push the button and no need to watch until it's done.  This is a &quot;have to have&quot; product.",5
Philips Avent Electric Steam Sterilizer,"The sterilized bottles have an odd smell of...burned plastic. I am sure they are clean, but I am not sure this smell is good for my baby.",3
Philips Avent Electric Steam Sterilizer,"I'm not sure how I made it through having my first child without this.  It's so quick and convenient to use.  Works great for bottles, pacifiers, and breastpump attachments (even though I have an other than Avent brand breastpump).  With my first daughter I used the dishwasher to clean her bottles which was not always convenient.  When the dishwasher needed to be run and when I needed to wash bottles didn't always turn out to be the same times.  This is also great for travel.  I've had this sterilizer for 9 months and LOVE IT!",5
Philips Avent Express Baby Food and Bottle Warmer,"well, i purchased this at a local store despite erroneous reviews found here.  its a great device, at first it seemed wasteful since i could just microwave some water (3 minutes), then soak the bottle until it warmed up (3 more minutes) but now i can just pop in a bottle and the whole thing is done in under 3 minutes.  if youve got an extra $40 i recommend it.",4
Philips Avent Express Baby Food and Bottle Warmer,"THE LIGHT ON THIS GOES ON &amp; OFF MANY TIMES BEFORE I THINK THE FORMULA IS WARM ENOUGH WHICH IS ABOUT 3 MINUTES, PLUS I LEFT IT PLUGGED IN ACCIDENTLY MANY TIMES BY ACCIDENT...THIS HAS NO ON/OFF SWITCH &amp; THE LIGHT IS MEANINGLESS...THIS PRODUCT NEEDS IMPROVEMENT!!!",1
Philips Avent Express Baby Food and Bottle Warmer,"If you live in a two story house, you need one warmer for upstairs and one warmer for downstairs!",5
